;BB;voc_nb_all;cond;age;zf0_Original;M_minus_NM;Type_protophone;zf0_Original_inv;p_margbabbling;difference_inv
215;56;25.0;p100;6.333333333333333;0.5073729545669543;13.729182098366095;V;-0.5073729545669543;0.4857142857142857;-13.729182098366095
216;56;26.0;p100;6.333333333333333;1.4411243375079794;14.871088567062657;pB;-1.4411243375079794;0.4857142857142857;-14.871088567062657
217;56;27.0;p100;6.333333333333333;0.3987368370828622;16.337425912437766;Gr;-0.3987368370828622;0.4857142857142857;-16.337425912437766
218;56;28.0;p100;6.333333333333333;-0.3942570828377811;12.351472203475566;V;0.3942570828377811;0.4857142857142857;-12.351472203475566
219;56;29.0;p100;6.333333333333333;-0.7442258472875585;13.065693464675917;V;0.7442258472875585;0.4857142857142857;-13.065693464675917
220;56;30.0;p100;6.333333333333333;0.492505602744634;13.202757956611833;V;-0.492505602744634;0.4857142857142857;-13.202757956611833
221;56;31.0;p100;6.333333333333333;4.929801445331417;20.17387345207038;V;-4.929801445331417;0.4857142857142857;-20.17387345207038
222;56;32.0;p100;6.333333333333333;2.5926796430382395;15.809523946623244;pB;-2.5926796430382395;0.4857142857142857;-15.809523946623244
223;56;33.0;p100;6.333333333333333;3.235937434494042;17.112954488331525;S;-3.235937434494042;0.4857142857142857;-17.112954488331525
224;56;34.0;p100;6.333333333333333;0.37192980948410337;13.069925199618694;V;-0.37192980948410337;0.4857142857142857;-13.069925199618694
225;56;35.0;p100;6.333333333333333;-0.15337007753090176;13.231117906690884;pB;0.15337007753090176;0.4857142857142857;-13.231117906690884
226;58;31.0;p100;6.5;0.5822326124104418;13.548350333740075;V;-0.5822326124104418;0.8405797101449275;-13.548350333740075
227;58;32.0;p100;6.5;3.2366726828565593;16.690328298817462;V;-3.2366726828565593;0.8405797101449275;-16.690328298817462
228;58;33.0;p100;6.5;0.11629084438495939;13.106903712068174;V;-0.11629084438495939;0.8405797101449275;-13.106903712068174
229;58;34.0;p100;6.5;0.9289050632908521;14.9624420407726;V;-0.9289050632908521;0.8405797101449275;-14.9624420407726
230;58;35.0;p100;6.5;0.6562416036745863;15.270812514505963;Gr;-0.6562416036745863;0.8405797101449275;-15.270812514505963
231;58;36.0;p100;6.5;-0.263539063926707;14.743680644442577;Gr;0.263539063926707;0.8405797101449275;-14.743680644442577
232;58;37.0;p100;6.5;-0.45672816622831913;12.547801267511886;V;0.45672816622831913;0.8405797101449275;-12.547801267511886
233;58;38.0;p100;6.5;1.6123547214812668;14.259805695158661;V;-1.6123547214812668;0.8405797101449275;-14.259805695158661
234;58;39.0;p100;6.5;0.17932519010173412;14.554112972664427;V;-0.17932519010173412;0.8405797101449275;-14.554112972664427
235;58;40.0;p100;6.5;1.0778314734458847;14.759487715310058;Gr;-1.0778314734458847;0.8405797101449275;-14.759487715310058
236;58;41.0;p100;6.5;0.23325214384881127;13.937173132786484;V;-0.23325214384881127;0.8405797101449275;-13.937173132786484
237;58;42.0;p100;6.5;-0.5927434569743291;11.88753632363364;V;0.5927434569743291;0.8405797101449275;-11.88753632363364
238;58;43.0;p100;6.5;0.5323958022166141;15.960056653423123;Gr;-0.5323958022166141;0.8405797101449275;-15.960056653423123
239;58;44.0;p100;6.5;-0.47187906966529614;12.842180408942113;V;0.47187906966529614;0.8405797101449275;-12.842180408942113
240;58;45.0;p100;6.5;-0.48583658342029207;12.866763663946074;V;0.48583658342029207;0.8405797101449275;-12.866763663946074
241;58;46.0;p100;6.5;-0.6379136721280455;12.124351421098197;V;0.6379136721280455;0.8405797101449275;-12.124351421098197
242;58;47.0;p100;6.5;0.23628510026307079;14.177450916478278;Gr;-0.23628510026307079;0.8405797101449275;-14.177450916478278
243;58;48.0;p100;6.5;-0.9445184560864385;11.030254303832919;V;0.9445184560864385;0.8405797101449275;-11.030254303832919
244;58;49.0;p100;6.5;-0.15901874429545418;12.402218606390306;V;0.15901874429545418;0.8405797101449275;-12.402218606390306
245;58;50.0;p100;6.5;-0.032288442279457465;12.489052126231229;V;0.032288442279457465;0.8405797101449275;-12.489052126231229
246;58;51.0;p100;6.5;-0.6300079836760667;11.96667695279001;V;0.6300079836760667;0.8405797101449275;-11.96667695279001
247;58;52.0;p100;6.5;0.01811021750284841;12.561669520360113;V;-0.01811021750284841;0.8405797101449275;-12.561669520360113
248;58;53.0;p100;6.5;-0.26859821003671197;12.807278559008296;V;0.26859821003671197;0.8405797101449275;-12.807278559008296
249;58;54.0;p100;6.5;-0.7265488733376888;6.913557738792065;V;0.7265488733376888;0.8405797101449275;-6.913557738792065
250;58;55.0;p100;6.5;-0.7430616575472515;11.078155681059968;V;0.7430616575472515;0.8405797101449275;-11.078155681059968
251;58;56.0;p100;6.5;0.1281336066658392;16.199734834975345;Gr;-0.1281336066658392;0.8405797101449275;-16.199734834975345
252;58;57.0;p100;6.5;-0.4911339270902503;12.574616582561362;V;0.4911339270902503;0.8405797101449275;-12.574616582561362
253;58;58.0;p100;6.5;-0.4947325103447985;12.424288238900942;V;0.4947325103447985;0.8405797101449275;-12.424288238900942
254;58;59.0;p100;6.5;-0.45835016280315966;11.828336531518175;V;0.45835016280315966;0.8405797101449275;-11.828336531518175
255;58;60.0;p100;6.5;-0.49913259871059057;10.645145521468748;V;0.49913259871059057;0.8405797101449275;-10.645145521468748
256;58;61.0;p100;6.5;-0.7359902145468229;10.633168064497966;V;0.7359902145468229;0.8405797101449275;-10.633168064497966
257;58;62.0;p100;6.5;1.2586426723001094;14.119610709354731;V;-1.2586426723001094;0.8405797101449275;-14.119610709354731
258;58;63.0;p100;6.5;0.8500641373191454;10.01247401089313;V;-0.8500641373191454;0.8405797101449275;-10.01247401089313
259;58;64.0;p100;6.5;-0.7849994128541263;5.507025886288716;V;0.7849994128541263;0.8405797101449275;-5.507025886288716
260;58;65.0;p100;6.5;1.8592582409736973;15.946312165739528;V;-1.8592582409736973;0.8405797101449275;-15.946312165739528
261;58;66.0;p100;6.5;-0.450731671276838;12.687975059241523;pB;0.450731671276838;0.8405797101449275;-12.687975059241523
262;58;67.0;p100;6.5;-0.216122051431378;13.250540968828659;V;0.216122051431378;0.8405797101449275;-13.250540968828659
263;58;68.0;p100;6.5;-0.20594262783044673;12.783310651192096;pB;0.20594262783044673;0.8405797101449275;-12.783310651192096
264;58;69.0;p100;6.5;-0.12130803053525951;13.391372670901887;pB;0.12130803053525951;0.8405797101449275;-13.391372670901887
265;61;13.0;m100;3.6;0.13039852752231526;-13.19951103924194;V;0.13039852752231526;0.6666666666666666;-13.19951103924194
266;61;14.0;m100;3.6;-1.589294299727948;0.050333840015667874;Gr;-1.589294299727948;0.6666666666666666;0.050333840015667874
267;61;15.0;m100;3.6;0.5475231873669355;-13.301583189476219;Cr;0.5475231873669355;0.6666666666666666;-13.301583189476219
268;61;16.0;m100;3.6;1.3611352560728127;-14.290344768196803;Cr;1.3611352560728127;0.6666666666666666;-14.290344768196803
269;61;17.0;m100;3.6;1.8882622091883399;-16.106901178147666;Cr;1.8882622091883399;0.6666666666666666;-16.106901178147666
270;61;18.0;m100;3.6;1.7454751947791545;-14.797873814243474;Cr;1.7454751947791545;0.6666666666666666;-14.797873814243474
271;61;19.0;m100;3.6;-0.15117697384451875;0.5276573837631418;V;-0.15117697384451875;0.6666666666666666;0.5276573837631418
272;61;20.0;m100;3.6;2.570224376168299;-1.4698091236602409;S;2.570224376168299;0.6666666666666666;-1.4698091236602409
273;61;21.0;m100;3.6;1.017299379756748;-13.873866965204911;pB;1.017299379756748;0.6666666666666666;-13.873866965204911
274;61;22.0;m100;3.6;0.8530159259505342;-14.082361994180872;S;0.8530159259505342;0.6666666666666666;-14.082361994180872
275;61;23.0;m100;3.6;0.5811018661353575;-13.169026851782917;V;0.5811018661353575;0.6666666666666666;-13.169026851782917
276;61;24.0;m100;3.6;0.28237739017397767;0.13735964593450944;pB;0.28237739017397767;0.6666666666666666;0.13735964593450944
277;61;25.0;m100;3.6;2.2921857274596635;-17.159595769973578;V;2.2921857274596635;0.6666666666666666;-17.159595769973578
278;61;26.0;m100;3.6;-0.25101887661034683;-12.66930057130702;B;-0.25101887661034683;0.6666666666666666;-12.66930057130702
279;61;27.0;m100;3.6;-0.2582944997286402;0.03224278962943572;V;-0.2582944997286402;0.6666666666666666;0.03224278962943572
280;61;28.0;m100;3.6;1.9695808954939664;1.5685196185153814;V;1.9695808954939664;0.6666666666666666;1.5685196185153814
281;61;29.0;m100;3.6;0.21155667032038256;-13.49557409713475;L;0.21155667032038256;0.6666666666666666;-13.49557409713475
282;61;30.0;m100;3.6;-0.7398086267648422;-12.279262209723242;V;-0.7398086267648422;0.6666666666666666;-12.279262209723242
283;61;31.0;m100;3.6;0.9761601515984311;-14.41326034262164;L;0.9761601515984311;0.6666666666666666;-14.41326034262164
284;61;32.0;m100;3.6;0.48627844509837415;-12.977187246929134;V;0.48627844509837415;0.6666666666666666;-12.977187246929134
285;61;33.0;m100;3.6;-0.27213177843645253;-12.902417065060376;V;-0.27213177843645253;0.6666666666666666;-12.902417065060376
286;61;34.0;m100;3.6;0.8871207949357784;-14.326735956786592;V;0.8871207949357784;0.6666666666666666;-14.326735956786592
287;61;35.0;m100;3.6;2.2243435062201953;-6.09628847399199;Cr;2.2243435062201953;0.6666666666666666;-6.09628847399199
288;61;36.0;m100;3.6;0.3621425919694476;-13.573730112400938;pB;0.3621425919694476;0.6666666666666666;-13.573730112400938
289;61;37.0;m100;3.6;1.4644791906353116;0.5151058424613097;V;1.4644791906353116;0.6666666666666666;0.5151058424613097
290;61;38.0;m100;3.6;1.1893317105122851;-2.1655509641473714;Cr;1.1893317105122851;0.6666666666666666;-2.1655509641473714
291;61;39.0;m100;3.6;-0.31688246495191774;-13.012084886988248;B;-0.31688246495191774;0.6666666666666666;-13.012084886988248
292;66;11.0;p100;3.7333333333333334;0.2094922867630937;14.21957537267059;V;-0.2094922867630937;1.0;-14.21957537267059
293;66;12.0;p100;3.7333333333333334;-0.045638791313906885;14.056834457664536;pB;0.045638791313906885;1.0;-14.056834457664536
294;66;13.0;p100;3.7333333333333334;-0.6884119707949772;13.122037228093859;V;0.6884119707949772;1.0;-13.122037228093859
295;66;14.0;p100;3.7333333333333334;1.3085424427441512;10.295220923284148;pB;-1.3085424427441512;1.0;-10.295220923284148
296;66;15.0;p100;3.7333333333333334;1.0041806924304397;14.75862307270313;pB;-1.0041806924304397;1.0;-14.75862307270313
297;66;16.0;p100;3.7333333333333334;0.2785815649246456;14.2555646765515;pB;-0.2785815649246456;1.0;-14.2555646765515
298;66;17.0;p100;3.7333333333333334;-0.3396548130856718;8.505230973694836;pB;0.3396548130856718;1.0;-8.505230973694836
299;66;18.0;p100;3.7333333333333334;0.2138706339498336;14.288751499105217;pB;-0.2138706339498336;1.0;-14.288751499105217
300;68;16.0;m100;6.1;1.0980300066333235;-18.087763073516726;S;1.0980300066333235;0.6;-18.087763073516726
301;68;17.0;m100;6.1;3.311998190957309;-22.818143892461535;V;3.311998190957309;0.6;-22.818143892461535
302;68;18.0;m100;6.1;0.37916477713577057;-16.47732263370449;V;0.37916477713577057;0.6;-16.47732263370449
303;68;19.0;m100;6.1;-0.7526132107696348;-12.973534177472516;V;-0.7526132107696348;0.6;-12.973534177472516
304;68;20.0;m100;6.1;-1.1142575208237087;-10.91969789466242;V;-1.1142575208237087;0.6;-10.91969789466242
305;69;10.0;m100;6.133333333333334;-0.2698453658388249;-11.185674304062331;B;-0.2698453658388249;0.9565217391304348;-11.185674304062331
306;69;11.0;m100;6.133333333333334;-0.08453634578533374;0.008824995646307343;B;-0.08453634578533374;0.9565217391304348;0.008824995646307343
307;69;12.0;m100;6.133333333333334;-0.9240688859974736;-3.6056343968671456;pB;-0.9240688859974736;0.9565217391304348;-3.6056343968671456
308;69;13.0;m100;6.133333333333334;-0.9273621144270433;-11.421051106233847;B;-0.9273621144270433;0.9565217391304348;-11.421051106233847
309;69;14.0;m100;6.133333333333334;-0.571910933916578;-11.61571137871394;B;-0.571910933916578;0.9565217391304348;-11.61571137871394
310;69;15.0;m100;6.133333333333334;1.8000075108165703;-15.47904550767879;V;1.8000075108165703;0.9565217391304348;-15.47904550767879
311;69;16.0;m100;6.133333333333334;3.8072890294852204;-17.344319007939532;V;3.8072890294852204;0.9565217391304348;-17.344319007939532
312;69;17.0;m100;6.133333333333334;-0.3681190627343191;-11.81296950455058;V;-0.3681190627343191;0.9565217391304348;-11.81296950455058
313;69;18.0;m100;6.133333333333334;0.9018040807612006;-13.386638181497347;V;0.9018040807612006;0.9565217391304348;-13.386638181497347
314;69;19.0;m100;6.133333333333334;-0.18739109908160362;-9.940213947863413;V;-0.18739109908160362;0.9565217391304348;-9.940213947863413
315;69;20.0;m100;6.133333333333334;4.2287431911703;-17.905208025754746;V;4.2287431911703;0.9565217391304348;-17.905208025754746
316;69;21.0;m100;6.133333333333334;4.255970153241541;-10.49602242191611;V;4.255970153241541;0.9565217391304348;-10.49602242191611
317;69;22.0;m100;6.133333333333334;-0.3608517651865282;-12.397510746034442;V;-0.3608517651865282;0.9565217391304348;-12.397510746034442
318;69;23.0;m100;6.133333333333334;-0.6553753372264649;-11.640837825880993;V;-0.6553753372264649;0.9565217391304348;-11.640837825880993
319;70;13.0;p100;6.333333333333333;-0.8321793661805871;12.927229407121615;V;0.8321793661805871;0.7307692307692307;-12.927229407121615
320;70;14.0;p100;6.333333333333333;-0.8052049293415814;12.892423256309769;V;0.8052049293415814;0.7307692307692307;-12.892423256309769
321;70;15.0;p100;6.333333333333333;-0.9181889006694303;11.427816057672885;V;0.9181889006694303;0.7307692307692307;-11.427816057672885
322;70;16.0;p100;6.333333333333333;-0.8866203256204929;8.865569139330091;L;0.8866203256204929;0.7307692307692307;-8.865569139330091
323;70;17.0;p100;6.333333333333333;-0.30993954047139566;15.22273643591194;L;0.30993954047139566;0.7307692307692307;-15.22273643591194
324;70;18.0;p100;6.333333333333333;-0.951740485397195;10.134441665647273;V;0.951740485397195;0.7307692307692307;-10.134441665647273
325;70;19.0;p100;6.333333333333333;-0.1635907533895553;15.210607161462235;L;0.1635907533895553;0.7307692307692307;-15.210607161462235
326;70;20.0;p100;6.333333333333333;1.1280305339416716;19.988941632195235;V;-1.1280305339416716;0.7307692307692307;-19.988941632195235
327;70;21.0;p100;6.333333333333333;-0.8349779528253154;10.314355533617743;V;0.8349779528253154;0.7307692307692307;-10.314355533617743
328;70;22.0;p100;6.333333333333333;1.1283288790584896;19.234860589839343;S;-1.1283288790584896;0.7307692307692307;-19.234860589839343
329;70;23.0;p100;6.333333333333333;-0.7503531506176232;13.462004838818075;V;0.7503531506176232;0.7307692307692307;-13.462004838818075
330;70;24.0;p100;6.333333333333333;0.1970181814386553;10.257488478103255;L;-0.1970181814386553;0.7307692307692307;-10.257488478103255
331;70;25.0;p100;6.333333333333333;-0.7456157659746809;13.031789289522806;V;0.7456157659746809;0.7307692307692307;-13.031789289522806
332;70;26.0;p100;6.333333333333333;-0.7610015268607784;0.11873554510782469;L;0.7610015268607784;0.7307692307692307;-0.11873554510782469
333;71;9.0;p100;3.8333333333333335;-1.394771539311347;11.884755762281145;V;1.394771539311347;0.95;-11.884755762281145
334;71;10.0;p100;3.8333333333333335;2.2249886162273933;16.10625934305932;V;-2.2249886162273933;0.95;-16.10625934305932
335;71;11.0;p100;3.8333333333333335;-0.4591823521242859;13.153710480312782;pB;0.4591823521242859;0.95;-13.153710480312782
336;71;12.0;p100;3.8333333333333335;-0.5904783236582837;13.00622726782774;V;0.5904783236582837;0.95;-13.00622726782774
337;71;13.0;p100;3.8333333333333335;-1.3989086067887102;12.084291302845259;pB;1.3989086067887102;0.95;-12.084291302845259
338;71;14.0;p100;3.8333333333333335;-2.565019162383701;11.02742927800125;V;2.565019162383701;0.95;-11.02742927800125
339;71;15.0;p100;3.8333333333333335;-0.8434588082017773;12.012097942536343;V;0.8434588082017773;0.95;-12.012097942536343
340;71;16.0;p100;3.8333333333333335;0.2865418028125606;13.86103829142337;V;-0.2865418028125606;0.95;-13.86103829142337
341;71;17.0;p100;3.8333333333333335;1.6334104332513493;15.211634161331176;V;-1.6334104332513493;0.95;-15.211634161331176
342;71;18.0;p100;3.8333333333333335;-0.10244685876581792;13.9142234492503;pB;0.10244685876581792;0.95;-13.9142234492503
343;71;19.0;p100;3.8333333333333335;-1.531919478333535;11.384760457973613;V;1.531919478333535;0.95;-11.384760457973613
344;71;20.0;p100;3.8333333333333335;-1.4704912196573041;12.003195325207827;pB;1.4704912196573041;0.95;-12.003195325207827
345;72;11.0;m100;6.5;-0.9326269002539376;-12.017543578636207;V;-0.9326269002539376;0.65;-12.017543578636207
346;72;12.0;m100;6.5;-0.7065313306937407;-2.9508724183078243;V;-0.7065313306937407;0.65;-2.9508724183078243
347;72;13.0;m100;6.5;-1.0688968803185284;-11.75052019968399;V;-1.0688968803185284;0.65;-11.75052019968399
348;72;14.0;m100;6.5;-2.132611226206196;-6.568237807666009;Gr;-2.132611226206196;0.65;-6.568237807666009
349;72;15.0;m100;6.5;-0.5904821709606506;-11.995819498608682;Gr;-0.5904821709606506;0.65;-11.995819498608682
350;72;16.0;m100;6.5;1.1944044370075242;-53.52483831816852;Gr;1.1944044370075242;0.65;-53.52483831816852
351;72;17.0;m100;6.5;0.18418934101513113;-4.005963181063009;V;0.18418934101513113;0.65;-4.005963181063009
352;72;18.0;m100;6.5;5.053293829437462;-8.224949374834466;V;5.053293829437462;0.65;-8.224949374834466
353;72;19.0;m100;6.5;-1.1937221181151316;-8.091836229824821;V;-1.1937221181151316;0.65;-8.091836229824821
354;72;20.0;m100;6.5;-0.857941598571279;-13.114262392295018;Gr;-0.857941598571279;0.65;-13.114262392295018
355;74;12.0;p100;6.333333333333333;-0.7047794582378261;12.711846311643058;V;0.7047794582378261;0.7916666666666666;-12.711846311643058
356;74;13.0;p100;6.333333333333333;-1.3311967857761793;10.836309379045701;V;1.3311967857761793;0.7916666666666666;-10.836309379045701
357;74;14.0;p100;6.333333333333333;-0.7733378088115416;5.206918156286349;pB;0.7733378088115416;0.7916666666666666;-5.206918156286349
358;74;15.0;p100;6.333333333333333;0.6094870418833574;17.190348396950924;B;-0.6094870418833574;0.7916666666666666;-17.190348396950924
359;74;16.0;p100;6.333333333333333;-0.8810124057171227;13.373235902358488;B;0.8810124057171227;0.7916666666666666;-13.373235902358488
360;74;17.0;p100;6.333333333333333;-0.6619732059214208;13.75467497765726;V;0.6619732059214208;0.7916666666666666;-13.75467497765726
361;74;18.0;p100;6.333333333333333;0.09942176787354036;16.50899261721713;V;-0.09942176787354036;0.7916666666666666;-16.50899261721713
362;74;19.0;p100;6.333333333333333;0.7445466799527374;17.833190474687967;S;-0.7445466799527374;0.7916666666666666;-17.833190474687967
363;74;20.0;p100;6.333333333333333;1.5994207799985345;15.717069777983681;S;-1.5994207799985345;0.7916666666666666;-15.717069777983681
364;74;21.0;p100;6.333333333333333;0.13696305388595004;13.34820276268249;V;-0.13696305388595004;0.7916666666666666;-13.34820276268249
365;74;22.0;p100;6.333333333333333;0.7815266602553345;15.231607511705363;B;-0.7815266602553345;0.7916666666666666;-15.231607511705363
366;74;23.0;p100;6.333333333333333;-0.9009933553876084;13.517510615392837;V;0.9009933553876084;0.7916666666666666;-13.517510615392837
367;74;24.0;p100;6.333333333333333;-0.5134139753790138;14.475558454473742;V;0.5134139753790138;0.7916666666666666;-14.475558454473742
368;77;9.0;m100;6.0;-0.8952300231865048;-12.82264299999838;pB;-0.8952300231865048;1.0;-12.82264299999838
369;77;10.0;m100;6.0;-1.6598538509477345;-10.527598270799729;V;-1.6598538509477345;1.0;-10.527598270799729
370;77;11.0;m100;6.0;-0.08735796869059229;-9.558313138762173;B;-0.08735796869059229;1.0;-9.558313138762173
371;77;12.0;m100;6.0;0.5056960921206656;-17.546000934941958;pB;0.5056960921206656;1.0;-17.546000934941958
372;77;13.0;m100;6.0;1.244373353540846;-20.290212289942417;V;1.244373353540846;1.0;-20.290212289942417
373;77;14.0;m100;6.0;0.48868024537740806;-16.40960117994547;V;0.48868024537740806;1.0;-16.40960117994547
374;77;15.0;m100;6.0;0.9553489233491648;-18.686413669209458;V;0.9553489233491648;1.0;-18.686413669209458
375;77;16.0;m100;6.0;-1.2459891367689766;-12.003644669174832;B;-1.2459891367689766;1.0;-12.003644669174832
376;77;17.0;m100;6.0;-1.521739632436037;-11.538991316306692;V;-1.521739632436037;1.0;-11.538991316306692
377;77;18.0;m100;6.0;-0.3565031031389295;-13.560574210321477;V;-0.3565031031389295;1.0;-13.560574210321477
378;77;19.0;m100;6.0;-0.02129393968039409;-14.67774084415504;V;-0.02129393968039409;1.0;-14.67774084415504
379;77;20.0;m100;6.0;-0.9493450986263158;-14.121115315883003;V;-0.9493450986263158;1.0;-14.121115315883003
380;77;21.0;m100;6.0;0.3890592790037506;-16.438342542439273;pB;0.3890592790037506;1.0;-16.438342542439273
381;78;9.0;p100;6.3;-0.38285676932794;13.536739885483314;V;0.38285676932794;0.9411764705882353;-13.536739885483314
382;78;10.0;p100;6.3;-0.0932008098035564;14.084906519920139;V;0.0932008098035564;0.9411764705882353;-14.084906519920139
383;78;11.0;p100;6.3;0.532657108846104;15.987056315137806;V;-0.532657108846104;0.9411764705882353;-15.987056315137806
384;78;12.0;p100;6.3;-0.9264511437707815;8.37446241671114;V;0.9264511437707815;0.9411764705882353;-8.37446241671114
385;78;13.0;p100;6.3;0.22975348558374742;13.583609390206504;Gr;-0.22975348558374742;0.9411764705882353;-13.583609390206504
386;78;14.0;p100;6.3;-0.19804716976902342;13.957088716751628;B;0.19804716976902342;0.9411764705882353;-13.957088716751628
387;78;15.0;p100;6.3;-0.41901054492258316;13.866509293656009;V;0.41901054492258316;0.9411764705882353;-13.866509293656009
388;78;16.0;p100;6.3;-0.3553262432180376;13.276586987202961;V;0.3553262432180376;0.9411764705882353;-13.276586987202961
389;78;17.0;p100;6.3;1.3647221245647299;15.949564271546137;V;-1.3647221245647299;0.9411764705882353;-15.949564271546137
390;81;7.0;p100;6.2;6.682362607170124;10.956505817736058;Cr;-6.682362607170124;0.8333333333333334;-10.956505817736058
391;81;8.0;p100;6.2;8.902697166072407;0.14813985030593813;V;-8.902697166072407;0.8333333333333334;-0.14813985030593813
392;81;9.0;p100;6.2;1.2650408375579525;13.765211195629774;B;-1.2650408375579525;0.8333333333333334;-13.765211195629774
393;81;10.0;p100;6.2;1.7258531479854375;14.593606432103456;V;-1.7258531479854375;0.8333333333333334;-14.593606432103456
394;81;11.0;p100;6.2;0.2535965207831844;13.286670409609485;V;-0.2535965207831844;0.8333333333333334;-13.286670409609485
395;81;12.0;p100;6.2;-0.8077608345055124;12.539036076628975;V;0.8077608345055124;0.8333333333333334;-12.539036076628975
396;88;7.0;p100;6.0;0.4436481682318049;9.009880996140396;L;-0.4436481682318049;0.95;-9.009880996140396
397;88;8.0;p100;6.0;-0.8621354404013848;10.378889746496782;B;0.8621354404013848;0.95;-10.378889746496782
398;88;9.0;p100;6.0;-0.08172731197565163;11.806469812973091;B;0.08172731197565163;0.95;-11.806469812973091
399;88;10.0;p100;6.0;-0.33735258471751917;11.269502980931065;V;0.33735258471751917;0.95;-11.269502980931065
400;88;11.0;p100;6.0;-0.4075457431456029;10.655037497054451;B;0.4075457431456029;0.95;-10.655037497054451
401;88;12.0;p100;6.0;-0.1752995375715891;12.777369085415415;V;0.1752995375715891;0.95;-12.777369085415415
402;88;13.0;p100;6.0;0.16295764120131034;11.591702934130012;B;-0.16295764120131034;0.95;-11.591702934130012
403;88;14.0;p100;6.0;-0.4771772084790556;11.24074008370161;B;0.4771772084790556;0.95;-11.24074008370161
404;88;15.0;p100;6.0;-0.2598266261870868;9.97085889614587;B;0.2598266261870868;0.95;-9.97085889614587
405;88;16.0;p100;6.0;-0.5332408057145783;11.414543043957423;B;0.5332408057145783;0.95;-11.414543043957423
406;88;17.0;p100;6.0;0.2762035296013602;4.864004959801093;B;-0.2762035296013602;0.95;-4.864004959801093
407;88;18.0;p100;6.0;0.07867324952394424;12.67231114254571;B;-0.07867324952394424;0.95;-12.67231114254571
408;88;19.0;p100;6.0;-0.5607418337769878;11.501166758433698;V;0.5607418337769878;0.95;-11.501166758433698
409;88;20.0;p100;6.0;-0.8183672937113121;12.144847169919046;B;0.8183672937113121;0.95;-12.144847169919046
410;90;14.0;m100;5.933333333333334;-0.7340628026979321;-2.0186820588230034;pB;-0.7340628026979321;0.9354838709677419;-2.0186820588230034
411;90;15.0;m100;5.933333333333334;-0.923378377042592;-10.57075304668021;V;-0.923378377042592;0.9354838709677419;-10.57075304668021
412;90;16.0;m100;5.933333333333334;1.2640798259026405;-11.85355421529772;B;1.2640798259026405;0.9354838709677419;-11.85355421529772
413;90;17.0;m100;5.933333333333334;1.178778091840829;-11.310259123951937;V;1.178778091840829;0.9354838709677419;-11.310259123951937
414;90;18.0;m100;5.933333333333334;-0.0101366424405808;-10.98641096619059;V;-0.0101366424405808;0.9354838709677419;-10.98641096619059
415;90;19.0;m100;5.933333333333334;0.31600852151038256;-9.260351594168611;L;0.31600852151038256;0.9354838709677419;-9.260351594168611
416;90;20.0;m100;5.933333333333334;-0.166224457150439;-0.19345173089342893;V;-0.166224457150439;0.9354838709677419;-0.19345173089342893
417;90;21.0;m100;5.933333333333334;1.569482480829678;-12.00228498958603;V;1.569482480829678;0.9354838709677419;-12.00228498958603
418;90;22.0;m100;5.933333333333334;-0.49008587431539935;-10.514558222508441;V;-0.49008587431539935;0.9354838709677419;-10.514558222508441
419;90;23.0;m100;5.933333333333334;1.9453329773952468;-5.731744083521221;V;1.9453329773952468;0.9354838709677419;-5.731744083521221
420;90;24.0;m100;5.933333333333334;7.511982062695943;-8.413526325479893;V;7.511982062695943;0.9354838709677419;-8.413526325479893
421;90;25.0;m100;5.933333333333334;0.41160240773817663;-12.05680499489074;pB;0.41160240773817663;0.9354838709677419;-12.05680499489074
422;90;26.0;m100;5.933333333333334;1.4405499043723036;-13.7103199383115;pB;1.4405499043723036;0.9354838709677419;-13.7103199383115
423;90;27.0;m100;5.933333333333334;4.655218418960666;-15.446676254280874;V;4.655218418960666;0.9354838709677419;-15.446676254280874
424;90;28.0;m100;5.933333333333334;12.36472726348656;-17.628406878288786;V;12.36472726348656;0.9354838709677419;-17.628406878288786
425;90;29.0;m100;5.933333333333334;-0.6627595662235329;-11.551212509603687;V;-0.6627595662235329;0.9354838709677419;-11.551212509603687
426;90;30.0;m100;5.933333333333334;-1.229695330576565;-11.011354344667353;V;-1.229695330576565;0.9354838709677419;-11.011354344667353
427;90;31.0;m100;5.933333333333334;-1.5232970110193627;-8.945260289371248;B;-1.5232970110193627;0.9354838709677419;-8.945260289371248
428;91;10.0;m100;6.0;2.178783604422091;-14.40628570782809;V;2.178783604422091;0.9411764705882353;-14.40628570782809
429;91;11.0;m100;6.0;-0.3494524617745894;-11.601353746650261;V;-0.3494524617745894;0.9411764705882353;-11.601353746650261
430;91;12.0;m100;6.0;-1.4012993789651014;0.011144661154105506;V;-1.4012993789651014;0.9411764705882353;0.011144661154105506
431;91;13.0;m100;6.0;-0.9227367727937634;-5.423911860550817;V;-0.9227367727937634;0.9411764705882353;-5.423911860550817
432;91;14.0;m100;6.0;4.083817252306028;-19.05497288917411;Cr;4.083817252306028;0.9411764705882353;-19.05497288917411
433;91;15.0;m100;6.0;-0.2542788080638747;-0.35490132496869364;V;-0.2542788080638747;0.9411764705882353;-0.35490132496869364
434;91;16.0;m100;6.0;2.493444843262104;-5.855159602653771;V;2.493444843262104;0.9411764705882353;-5.855159602653771
435;91;17.0;m100;6.0;0.7195934525948886;-0.05932163576756011;V;0.7195934525948886;0.9411764705882353;-0.05932163576756011
