;BB;cond;age;zf0_Original;zf0_Original_mum;M_minus_NM;M_minus_NM_mum
833;27;m100;3.5666666666666664;-0.05569824226223474;1.0648170387511067;-25.440221979754767;-32.497982270730404
834;27;m100;3.5666666666666664;-0.05569824226223474;1.5447085893582513;-25.440221979754767;-27.476199533613567
835;27;m100;3.5666666666666664;-0.05569824226223474;0.10022433019906736;-25.440221979754767;-38.486047383544985
836;27;m100;3.5666666666666664;-0.05569824226223474;1.1451567483537664;-25.440221979754767;-37.341046149900535
837;27;m100;3.5666666666666664;-0.05569824226223474;-1.2636167452335876;-25.440221979754767;-15.620262779274242
838;27;m100;3.5666666666666664;-0.05569824226223474;-0.7783101549396444;-25.440221979754767;-24.669952889923877
839;27;m100;3.5666666666666664;-0.05569824226223474;1.1534717972628188;-25.440221979754767;-46.006032186406514
840;27;m100;3.5666666666666664;-0.05569824226223474;1.551757707506604;-25.440221979754767;-49.63028752593755
841;27;m100;3.5666666666666664;-0.16519977233419192;-1.1529903524030922;-26.243201415072292;-24.205181048848374
842;27;m100;3.5666666666666664;-0.16519977233419192;-0.3029176009446165;-26.243201415072292;-13.00650552935889
843;27;m100;3.5666666666666664;-0.16519977233419192;-1.3425328233965237;-26.243201415072292;-14.845543646403513
844;27;m100;3.5666666666666664;-0.16519977233419192;0.4414862160110752;-26.243201415072292;-37.11485214061321
845;27;m100;3.5666666666666664;-0.16519977233419192;-0.5759716467438235;-26.243201415072292;-31.01048765978578
846;27;m100;3.5666666666666664;-0.16519977233419192;0.737282322961456;-26.243201415072292;-38.106363267595725
847;27;m100;3.5666666666666664;-0.16519977233419192;1.0648170387511067;-26.243201415072292;-32.497982270730404
848;27;m100;3.5666666666666664;-0.16519977233419192;1.5447085893582513;-26.243201415072292;-27.476199533613567
849;27;m100;3.5666666666666664;-0.16519977233419192;0.10022433019906736;-26.243201415072292;-38.486047383544985
850;27;m100;3.5666666666666664;-0.16519977233419192;1.1451567483537664;-26.243201415072292;-37.341046149900535
851;27;m100;3.5666666666666664;-0.16519977233419192;-1.2636167452335876;-26.243201415072292;-15.620262779274242
852;27;m100;3.5666666666666664;-0.16519977233419192;-0.7783101549396444;-26.243201415072292;-24.669952889923877
853;27;m100;3.5666666666666664;-0.16519977233419192;1.1534717972628188;-26.243201415072292;-46.006032186406514
854;27;m100;3.5666666666666664;-0.16519977233419192;1.551757707506604;-26.243201415072292;-49.63028752593755
855;27;m100;3.5666666666666664;0.708012262539498;-1.1529903524030922;-29.210372725553725;-24.205181048848374
856;27;m100;3.5666666666666664;0.708012262539498;-0.3029176009446165;-29.210372725553725;-13.00650552935889
857;27;m100;3.5666666666666664;0.708012262539498;-1.3425328233965237;-29.210372725553725;-14.845543646403513
858;27;m100;3.5666666666666664;0.708012262539498;0.4414862160110752;-29.210372725553725;-37.11485214061321
859;27;m100;3.5666666666666664;0.708012262539498;-0.5759716467438235;-29.210372725553725;-31.01048765978578
860;27;m100;3.5666666666666664;0.708012262539498;0.737282322961456;-29.210372725553725;-38.106363267595725
861;27;m100;3.5666666666666664;0.708012262539498;1.0648170387511067;-29.210372725553725;-32.497982270730404
862;27;m100;3.5666666666666664;0.708012262539498;1.5447085893582513;-29.210372725553725;-27.476199533613567
863;27;m100;3.5666666666666664;0.708012262539498;0.10022433019906736;-29.210372725553725;-38.486047383544985
864;27;m100;3.5666666666666664;0.708012262539498;1.1451567483537664;-29.210372725553725;-37.341046149900535
865;27;m100;3.5666666666666664;0.708012262539498;-1.2636167452335876;-29.210372725553725;-15.620262779274242
866;27;m100;3.5666666666666664;0.708012262539498;-0.7783101549396444;-29.210372725553725;-24.669952889923877
867;27;m100;3.5666666666666664;0.708012262539498;1.1534717972628188;-29.210372725553725;-46.006032186406514
868;27;m100;3.5666666666666664;0.708012262539498;1.551757707506604;-29.210372725553725;-49.63028752593755
869;27;m100;3.5666666666666664;0.03264361362576335;-1.1529903524030922;-25.29480023714791;-24.205181048848374
870;27;m100;3.5666666666666664;0.03264361362576335;-0.3029176009446165;-25.29480023714791;-13.00650552935889
871;27;m100;3.5666666666666664;0.03264361362576335;-1.3425328233965237;-25.29480023714791;-14.845543646403513
872;27;m100;3.5666666666666664;0.03264361362576335;0.4414862160110752;-25.29480023714791;-37.11485214061321
873;27;m100;3.5666666666666664;0.03264361362576335;-0.5759716467438235;-25.29480023714791;-31.01048765978578
874;27;m100;3.5666666666666664;0.03264361362576335;0.737282322961456;-25.29480023714791;-38.106363267595725
875;27;m100;3.5666666666666664;0.03264361362576335;1.0648170387511067;-25.29480023714791;-32.497982270730404
876;27;m100;3.5666666666666664;0.03264361362576335;1.5447085893582513;-25.29480023714791;-27.476199533613567
877;27;m100;3.5666666666666664;0.03264361362576335;0.10022433019906736;-25.29480023714791;-38.486047383544985
878;27;m100;3.5666666666666664;0.03264361362576335;1.1451567483537664;-25.29480023714791;-37.341046149900535
879;27;m100;3.5666666666666664;0.03264361362576335;-1.2636167452335876;-25.29480023714791;-15.620262779274242
880;27;m100;3.5666666666666664;0.03264361362576335;-0.7783101549396444;-25.29480023714791;-24.669952889923877
881;27;m100;3.5666666666666664;0.03264361362576335;1.1534717972628188;-25.29480023714791;-46.006032186406514
882;27;m100;3.5666666666666664;0.03264361362576335;1.551757707506604;-25.29480023714791;-49.63028752593755
883;27;m100;3.5666666666666664;2.3378544531241423;-1.1529903524030922;-31.637713451006846;-24.205181048848374
884;27;m100;3.5666666666666664;2.3378544531241423;-0.3029176009446165;-31.637713451006846;-13.00650552935889
885;27;m100;3.5666666666666664;2.3378544531241423;-1.3425328233965237;-31.637713451006846;-14.845543646403513
886;27;m100;3.5666666666666664;2.3378544531241423;0.4414862160110752;-31.637713451006846;-37.11485214061321
887;27;m100;3.5666666666666664;2.3378544531241423;-0.5759716467438235;-31.637713451006846;-31.01048765978578
888;27;m100;3.5666666666666664;2.3378544531241423;0.737282322961456;-31.637713451006846;-38.106363267595725
889;27;m100;3.5666666666666664;2.3378544531241423;1.0648170387511067;-31.637713451006846;-32.497982270730404
890;27;m100;3.5666666666666664;2.3378544531241423;1.5447085893582513;-31.637713451006846;-27.476199533613567
891;27;m100;3.5666666666666664;2.3378544531241423;0.10022433019906736;-31.637713451006846;-38.486047383544985
892;27;m100;3.5666666666666664;2.3378544531241423;1.1451567483537664;-31.637713451006846;-37.341046149900535
893;27;m100;3.5666666666666664;2.3378544531241423;-1.2636167452335876;-31.637713451006846;-15.620262779274242
894;27;m100;3.5666666666666664;2.3378544531241423;-0.7783101549396444;-31.637713451006846;-24.669952889923877
895;27;m100;3.5666666666666664;2.3378544531241423;1.1534717972628188;-31.637713451006846;-46.006032186406514
896;27;m100;3.5666666666666664;2.3378544531241423;1.551757707506604;-31.637713451006846;-49.63028752593755
897;31;m100;3.8;-0.6726408169695531;1.257990139004547;-21.14310919056237;-42.378259695768975
898;31;m100;3.8;-0.6726408169695531;0.6916942749098162;-21.14310919056237;-27.581309230354805
899;31;m100;3.8;-0.6726408169695531;0.882689680214615;-21.14310919056237;-29.71134930843948
900;31;m100;3.8;-0.6726408169695531;1.3208811067088848;-21.14310919056237;-34.51333718684657
901;31;m100;3.8;-0.6726408169695531;0.9667516621285788;-21.14310919056237;-69.62132026796507
902;31;m100;3.8;-0.6726408169695531;-1.1213071301884336;-21.14310919056237;-22.56776570967611
903;31;m100;3.8;-0.6726408169695531;-0.38554007127639184;-21.14310919056237;0.09425878944080068
905;31;m100;3.8;-0.6726408169695531;-0.6013686016352138;-21.14310919056237;-28.433886761975543
906;31;m100;3.8;-0.6726408169695531;1.2937677708519901;-21.14310919056237;-27.77623444105211
907;31;m100;3.8;-0.6726408169695531;1.4714200860303759;-21.14310919056237;0.9714354713056537
909;31;m100;3.8;-0.6726408169695531;-2.3347587772987843;-21.14310919056237;-18.69170162025631
910;31;m100;3.8;-0.6726408169695531;1.8340835847741852;-21.14310919056237;-18.654987340492426
912;31;m100;3.8;-0.6726408169695531;-0.154945808546695;-21.14310919056237;-40.58698135549514
913;31;m100;3.8;-0.6726408169695531;0.8113266960543846;-21.14310919056237;-42.41099024837047
916;31;m100;3.8;-0.6726408169695531;1.450696771034683;-21.14310919056237;-4.741850214832766
917;31;m100;3.8;-1.080076556162516;1.257990139004547;-19.533984377952663;-42.378259695768975
918;31;m100;3.8;-1.080076556162516;0.6916942749098162;-19.533984377952663;-27.581309230354805
919;31;m100;3.8;-1.080076556162516;0.882689680214615;-19.533984377952663;-29.71134930843948
920;31;m100;3.8;-1.080076556162516;1.3208811067088848;-19.533984377952663;-34.51333718684657
921;31;m100;3.8;-1.080076556162516;0.9667516621285788;-19.533984377952663;-69.62132026796507
922;31;m100;3.8;-1.080076556162516;-1.1213071301884336;-19.533984377952663;-22.56776570967611
923;31;m100;3.8;-1.080076556162516;-0.38554007127639184;-19.533984377952663;0.09425878944080068
925;31;m100;3.8;-1.080076556162516;-0.6013686016352138;-19.533984377952663;-28.433886761975543
926;31;m100;3.8;-1.080076556162516;1.2937677708519901;-19.533984377952663;-27.77623444105211
927;31;m100;3.8;-1.080076556162516;1.4714200860303759;-19.533984377952663;0.9714354713056537
929;31;m100;3.8;-1.080076556162516;-2.3347587772987843;-19.533984377952663;-18.69170162025631
930;31;m100;3.8;-1.080076556162516;1.8340835847741852;-19.533984377952663;-18.654987340492426
932;31;m100;3.8;-1.080076556162516;-0.154945808546695;-19.533984377952663;-40.58698135549514
933;31;m100;3.8;-1.080076556162516;0.8113266960543846;-19.533984377952663;-42.41099024837047
936;31;m100;3.8;-1.080076556162516;1.450696771034683;-19.533984377952663;-4.741850214832766
937;31;m100;3.8;-0.541668024081614;1.257990139004547;-21.980786862941358;-42.378259695768975
938;31;m100;3.8;-0.541668024081614;0.6916942749098162;-21.980786862941358;-27.581309230354805
939;31;m100;3.8;-0.541668024081614;0.882689680214615;-21.980786862941358;-29.71134930843948
940;31;m100;3.8;-0.541668024081614;1.3208811067088848;-21.980786862941358;-34.51333718684657
941;31;m100;3.8;-0.541668024081614;0.9667516621285788;-21.980786862941358;-69.62132026796507
942;31;m100;3.8;-0.541668024081614;-1.1213071301884336;-21.980786862941358;-22.56776570967611
943;31;m100;3.8;-0.541668024081614;-0.38554007127639184;-21.980786862941358;0.09425878944080068
945;31;m100;3.8;-0.541668024081614;-0.6013686016352138;-21.980786862941358;-28.433886761975543
946;31;m100;3.8;-0.541668024081614;1.2937677708519901;-21.980786862941358;-27.77623444105211
947;31;m100;3.8;-0.541668024081614;1.4714200860303759;-21.980786862941358;0.9714354713056537
949;31;m100;3.8;-0.541668024081614;-2.3347587772987843;-21.980786862941358;-18.69170162025631
950;31;m100;3.8;-0.541668024081614;1.8340835847741852;-21.980786862941358;-18.654987340492426
952;31;m100;3.8;-0.541668024081614;-0.154945808546695;-21.980786862941358;-40.58698135549514
953;31;m100;3.8;-0.541668024081614;0.8113266960543846;-21.980786862941358;-42.41099024837047
956;31;m100;3.8;-0.541668024081614;1.450696771034683;-21.980786862941358;-4.741850214832766
957;31;m100;3.8;0.026502444448341378;1.257990139004547;-25.975478442009972;-42.378259695768975
958;31;m100;3.8;0.026502444448341378;0.6916942749098162;-25.975478442009972;-27.581309230354805
959;31;m100;3.8;0.026502444448341378;0.882689680214615;-25.975478442009972;-29.71134930843948
960;31;m100;3.8;0.026502444448341378;1.3208811067088848;-25.975478442009972;-34.51333718684657
961;31;m100;3.8;0.026502444448341378;0.9667516621285788;-25.975478442009972;-69.62132026796507
962;31;m100;3.8;0.026502444448341378;-1.1213071301884336;-25.975478442009972;-22.56776570967611
963;31;m100;3.8;0.026502444448341378;-0.38554007127639184;-25.975478442009972;0.09425878944080068
965;31;m100;3.8;0.026502444448341378;-0.6013686016352138;-25.975478442009972;-28.433886761975543
966;31;m100;3.8;0.026502444448341378;1.2937677708519901;-25.975478442009972;-27.77623444105211
967;31;m100;3.8;0.026502444448341378;1.4714200860303759;-25.975478442009972;0.9714354713056537
969;31;m100;3.8;0.026502444448341378;-2.3347587772987843;-25.975478442009972;-18.69170162025631
970;31;m100;3.8;0.026502444448341378;1.8340835847741852;-25.975478442009972;-18.654987340492426
972;31;m100;3.8;0.026502444448341378;-0.154945808546695;-25.975478442009972;-40.58698135549514
973;31;m100;3.8;0.026502444448341378;0.8113266960543846;-25.975478442009972;-42.41099024837047
976;31;m100;3.8;0.026502444448341378;1.450696771034683;-25.975478442009972;-4.741850214832766
977;31;m100;3.8;-0.9604920769271952;1.257990139004547;-20.14086014480867;-42.378259695768975
978;31;m100;3.8;-0.9604920769271952;0.6916942749098162;-20.14086014480867;-27.581309230354805
979;31;m100;3.8;-0.9604920769271952;0.882689680214615;-20.14086014480867;-29.71134930843948
980;31;m100;3.8;-0.9604920769271952;1.3208811067088848;-20.14086014480867;-34.51333718684657
981;31;m100;3.8;-0.9604920769271952;0.9667516621285788;-20.14086014480867;-69.62132026796507
982;31;m100;3.8;-0.9604920769271952;-1.1213071301884336;-20.14086014480867;-22.56776570967611
983;31;m100;3.8;-0.9604920769271952;-0.38554007127639184;-20.14086014480867;0.09425878944080068
985;31;m100;3.8;-0.9604920769271952;-0.6013686016352138;-20.14086014480867;-28.433886761975543
986;31;m100;3.8;-0.9604920769271952;1.2937677708519901;-20.14086014480867;-27.77623444105211
987;31;m100;3.8;-0.9604920769271952;1.4714200860303759;-20.14086014480867;0.9714354713056537
989;31;m100;3.8;-0.9604920769271952;-2.3347587772987843;-20.14086014480867;-18.69170162025631
990;31;m100;3.8;-0.9604920769271952;1.8340835847741852;-20.14086014480867;-18.654987340492426
992;31;m100;3.8;-0.9604920769271952;-0.154945808546695;-20.14086014480867;-40.58698135549514
993;31;m100;3.8;-0.9604920769271952;0.8113266960543846;-20.14086014480867;-42.41099024837047
996;31;m100;3.8;-0.9604920769271952;1.450696771034683;-20.14086014480867;-4.741850214832766
997;31;m100;3.8;-0.718814817459331;1.257990139004547;-21.857337557195564;-42.378259695768975
998;31;m100;3.8;-0.718814817459331;0.6916942749098162;-21.857337557195564;-27.581309230354805
999;31;m100;3.8;-0.718814817459331;0.882689680214615;-21.857337557195564;-29.71134930843948
1000;31;m100;3.8;-0.718814817459331;1.3208811067088848;-21.857337557195564;-34.51333718684657
1001;31;m100;3.8;-0.718814817459331;0.9667516621285788;-21.857337557195564;-69.62132026796507
1002;31;m100;3.8;-0.718814817459331;-1.1213071301884336;-21.857337557195564;-22.56776570967611
1003;31;m100;3.8;-0.718814817459331;-0.38554007127639184;-21.857337557195564;0.09425878944080068
1005;31;m100;3.8;-0.718814817459331;-0.6013686016352138;-21.857337557195564;-28.433886761975543
1006;31;m100;3.8;-0.718814817459331;1.2937677708519901;-21.857337557195564;-27.77623444105211
1007;31;m100;3.8;-0.718814817459331;1.4714200860303759;-21.857337557195564;0.9714354713056537
1009;31;m100;3.8;-0.718814817459331;-2.3347587772987843;-21.857337557195564;-18.69170162025631
1010;31;m100;3.8;-0.718814817459331;1.8340835847741852;-21.857337557195564;-18.654987340492426
1012;31;m100;3.8;-0.718814817459331;-0.154945808546695;-21.857337557195564;-40.58698135549514
1013;31;m100;3.8;-0.718814817459331;0.8113266960543846;-21.857337557195564;-42.41099024837047
1016;31;m100;3.8;-0.718814817459331;1.450696771034683;-21.857337557195564;-4.741850214832766
1017;31;m100;3.8;0.7513086697804074;1.257990139004547;-30.943009761147096;-42.378259695768975
1018;31;m100;3.8;0.7513086697804074;0.6916942749098162;-30.943009761147096;-27.581309230354805
1019;31;m100;3.8;0.7513086697804074;0.882689680214615;-30.943009761147096;-29.71134930843948
1020;31;m100;3.8;0.7513086697804074;1.3208811067088848;-30.943009761147096;-34.51333718684657
1021;31;m100;3.8;0.7513086697804074;0.9667516621285788;-30.943009761147096;-69.62132026796507
1022;31;m100;3.8;0.7513086697804074;-1.1213071301884336;-30.943009761147096;-22.56776570967611
1023;31;m100;3.8;0.7513086697804074;-0.38554007127639184;-30.943009761147096;0.09425878944080068
1025;31;m100;3.8;0.7513086697804074;-0.6013686016352138;-30.943009761147096;-28.433886761975543
1026;31;m100;3.8;0.7513086697804074;1.2937677708519901;-30.943009761147096;-27.77623444105211
1027;31;m100;3.8;0.7513086697804074;1.4714200860303759;-30.943009761147096;0.9714354713056537
1029;31;m100;3.8;0.7513086697804074;-2.3347587772987843;-30.943009761147096;-18.69170162025631
1030;31;m100;3.8;0.7513086697804074;1.8340835847741852;-30.943009761147096;-18.654987340492426
1032;31;m100;3.8;0.7513086697804074;-0.154945808546695;-30.943009761147096;-40.58698135549514
1033;31;m100;3.8;0.7513086697804074;0.8113266960543846;-30.943009761147096;-42.41099024837047
1036;31;m100;3.8;0.7513086697804074;1.450696771034683;-30.943009761147096;-4.741850214832766
1037;31;m100;3.8;-0.2630727647876694;1.257990139004547;-23.125781106170024;-42.378259695768975
1038;31;m100;3.8;-0.2630727647876694;0.6916942749098162;-23.125781106170024;-27.581309230354805
1039;31;m100;3.8;-0.2630727647876694;0.882689680214615;-23.125781106170024;-29.71134930843948
1040;31;m100;3.8;-0.2630727647876694;1.3208811067088848;-23.125781106170024;-34.51333718684657
1041;31;m100;3.8;-0.2630727647876694;0.9667516621285788;-23.125781106170024;-69.62132026796507
1042;31;m100;3.8;-0.2630727647876694;-1.1213071301884336;-23.125781106170024;-22.56776570967611
1043;31;m100;3.8;-0.2630727647876694;-0.38554007127639184;-23.125781106170024;0.09425878944080068
1045;31;m100;3.8;-0.2630727647876694;-0.6013686016352138;-23.125781106170024;-28.433886761975543
1046;31;m100;3.8;-0.2630727647876694;1.2937677708519901;-23.125781106170024;-27.77623444105211
1047;31;m100;3.8;-0.2630727647876694;1.4714200860303759;-23.125781106170024;0.9714354713056537
1049;31;m100;3.8;-0.2630727647876694;-2.3347587772987843;-23.125781106170024;-18.69170162025631
1050;31;m100;3.8;-0.2630727647876694;1.8340835847741852;-23.125781106170024;-18.654987340492426
1052;31;m100;3.8;-0.2630727647876694;-0.154945808546695;-23.125781106170024;-40.58698135549514
1053;31;m100;3.8;-0.2630727647876694;0.8113266960543846;-23.125781106170024;-42.41099024837047
1056;31;m100;3.8;-0.2630727647876694;1.450696771034683;-23.125781106170024;-4.741850214832766
1057;31;m100;3.8;-0.2915891058819377;1.257990139004547;-20.74571523991807;-42.378259695768975
1058;31;m100;3.8;-0.2915891058819377;0.6916942749098162;-20.74571523991807;-27.581309230354805
1059;31;m100;3.8;-0.2915891058819377;0.882689680214615;-20.74571523991807;-29.71134930843948
1060;31;m100;3.8;-0.2915891058819377;1.3208811067088848;-20.74571523991807;-34.51333718684657
1061;31;m100;3.8;-0.2915891058819377;0.9667516621285788;-20.74571523991807;-69.62132026796507
1062;31;m100;3.8;-0.2915891058819377;-1.1213071301884336;-20.74571523991807;-22.56776570967611
1063;31;m100;3.8;-0.2915891058819377;-0.38554007127639184;-20.74571523991807;0.09425878944080068
1065;31;m100;3.8;-0.2915891058819377;-0.6013686016352138;-20.74571523991807;-28.433886761975543
1066;31;m100;3.8;-0.2915891058819377;1.2937677708519901;-20.74571523991807;-27.77623444105211
1067;31;m100;3.8;-0.2915891058819377;1.4714200860303759;-20.74571523991807;0.9714354713056537
1069;31;m100;3.8;-0.2915891058819377;-2.3347587772987843;-20.74571523991807;-18.69170162025631
1070;31;m100;3.8;-0.2915891058819377;1.8340835847741852;-20.74571523991807;-18.654987340492426
1072;31;m100;3.8;-0.2915891058819377;-0.154945808546695;-20.74571523991807;-40.58698135549514
1073;31;m100;3.8;-0.2915891058819377;0.8113266960543846;-20.74571523991807;-42.41099024837047
1076;31;m100;3.8;-0.2915891058819377;1.450696771034683;-20.74571523991807;-4.741850214832766
1077;36;p100;3.7333333333333334;-1.4580788621311929;-1.1524994544922138;21.842594219206376;23.391188358024465
1078;36;p100;3.7333333333333334;-1.4580788621311929;-1.4340566468629001;21.842594219206376;18.67891944925057
1079;36;p100;3.7333333333333334;-1.4580788621311929;-1.0023881558103007;21.842594219206376;-0.7960743522547773
1080;36;p100;3.7333333333333334;-1.4580788621311929;0.5356522952645874;21.842594219206376;-10.746273584600317
1081;36;p100;3.7333333333333334;-1.4580788621311929;0.021082521879859966;21.842594219206376;-15.42623084170367
1082;36;p100;3.7333333333333334;-1.4580788621311929;-0.769815906707401;21.842594219206376;24.97201743030388
1083;36;p100;3.7333333333333334;-1.4580788621311929;1.0140756541525944;21.842594219206376;-2.9620325276571293
1084;36;p100;3.7333333333333334;-1.5607738087400205;-1.1524994544922138;23.20987099020823;23.391188358024465
1085;36;p100;3.7333333333333334;-1.5607738087400205;-1.4340566468629001;23.20987099020823;18.67891944925057
1086;36;p100;3.7333333333333334;-1.5607738087400205;-1.0023881558103007;23.20987099020823;-0.7960743522547773
1087;36;p100;3.7333333333333334;-1.5607738087400205;0.5356522952645874;23.20987099020823;-10.746273584600317
1088;36;p100;3.7333333333333334;-1.5607738087400205;0.021082521879859966;23.20987099020823;-15.42623084170367
1089;36;p100;3.7333333333333334;-1.5607738087400205;-0.769815906707401;23.20987099020823;24.97201743030388
1090;36;p100;3.7333333333333334;-1.5607738087400205;1.0140756541525944;23.20987099020823;-2.9620325276571293
1091;36;p100;3.7333333333333334;-0.8922713317313291;-1.1524994544922138;18.31377430666737;23.391188358024465
1092;36;p100;3.7333333333333334;-0.8922713317313291;-1.4340566468629001;18.31377430666737;18.67891944925057
1093;36;p100;3.7333333333333334;-0.8922713317313291;-1.0023881558103007;18.31377430666737;-0.7960743522547773
1094;36;p100;3.7333333333333334;-0.8922713317313291;0.5356522952645874;18.31377430666737;-10.746273584600317
1095;36;p100;3.7333333333333334;-0.8922713317313291;0.021082521879859966;18.31377430666737;-15.42623084170367
1096;36;p100;3.7333333333333334;-0.8922713317313291;-0.769815906707401;18.31377430666737;24.97201743030388
1097;36;p100;3.7333333333333334;-0.8922713317313291;1.0140756541525944;18.31377430666737;-2.9620325276571293
1098;36;p100;3.7333333333333334;-0.913793697746754;-1.1524994544922138;28.094360619433985;23.391188358024465
1099;36;p100;3.7333333333333334;-0.913793697746754;-1.4340566468629001;28.094360619433985;18.67891944925057
1100;36;p100;3.7333333333333334;-0.913793697746754;-1.0023881558103007;28.094360619433985;-0.7960743522547773
1101;36;p100;3.7333333333333334;-0.913793697746754;0.5356522952645874;28.094360619433985;-10.746273584600317
1102;36;p100;3.7333333333333334;-0.913793697746754;0.021082521879859966;28.094360619433985;-15.42623084170367
1103;36;p100;3.7333333333333334;-0.913793697746754;-0.769815906707401;28.094360619433985;24.97201743030388
1104;36;p100;3.7333333333333334;-0.913793697746754;1.0140756541525944;28.094360619433985;-2.9620325276571293
1105;36;p100;3.7333333333333334;-0.22702539778132907;-1.1524994544922138;22.896754157236558;23.391188358024465
1106;36;p100;3.7333333333333334;-0.22702539778132907;-1.4340566468629001;22.896754157236558;18.67891944925057
1107;36;p100;3.7333333333333334;-0.22702539778132907;-1.0023881558103007;22.896754157236558;-0.7960743522547773
1108;36;p100;3.7333333333333334;-0.22702539778132907;0.5356522952645874;22.896754157236558;-10.746273584600317
1109;36;p100;3.7333333333333334;-0.22702539778132907;0.021082521879859966;22.896754157236558;-15.42623084170367
1110;36;p100;3.7333333333333334;-0.22702539778132907;-0.769815906707401;22.896754157236558;24.97201743030388
1111;36;p100;3.7333333333333334;-0.22702539778132907;1.0140756541525944;22.896754157236558;-2.9620325276571293
1112;36;p100;3.7333333333333334;0.013970647345737304;-1.1524994544922138;32.15172762856622;23.391188358024465
1113;36;p100;3.7333333333333334;0.013970647345737304;-1.4340566468629001;32.15172762856622;18.67891944925057
1114;36;p100;3.7333333333333334;0.013970647345737304;-1.0023881558103007;32.15172762856622;-0.7960743522547773
1115;36;p100;3.7333333333333334;0.013970647345737304;0.5356522952645874;32.15172762856622;-10.746273584600317
1116;36;p100;3.7333333333333334;0.013970647345737304;0.021082521879859966;32.15172762856622;-15.42623084170367
1117;36;p100;3.7333333333333334;0.013970647345737304;-0.769815906707401;32.15172762856622;24.97201743030388
1118;36;p100;3.7333333333333334;0.013970647345737304;1.0140756541525944;32.15172762856622;-2.9620325276571293
1119;36;p100;3.7333333333333334;0.04231113949668072;-1.1524994544922138;29.883394156944632;23.391188358024465
1120;36;p100;3.7333333333333334;0.04231113949668072;-1.4340566468629001;29.883394156944632;18.67891944925057
1121;36;p100;3.7333333333333334;0.04231113949668072;-1.0023881558103007;29.883394156944632;-0.7960743522547773
1122;36;p100;3.7333333333333334;0.04231113949668072;0.5356522952645874;29.883394156944632;-10.746273584600317
1123;36;p100;3.7333333333333334;0.04231113949668072;0.021082521879859966;29.883394156944632;-15.42623084170367
1124;36;p100;3.7333333333333334;0.04231113949668072;-0.769815906707401;29.883394156944632;24.97201743030388
1125;36;p100;3.7333333333333334;0.04231113949668072;1.0140756541525944;29.883394156944632;-2.9620325276571293
1126;36;p100;3.7333333333333334;-0.959655123655214;-1.1524994544922138;26.334608146474693;23.391188358024465
1127;36;p100;3.7333333333333334;-0.959655123655214;-1.4340566468629001;26.334608146474693;18.67891944925057
1128;36;p100;3.7333333333333334;-0.959655123655214;-1.0023881558103007;26.334608146474693;-0.7960743522547773
1129;36;p100;3.7333333333333334;-0.959655123655214;0.5356522952645874;26.334608146474693;-10.746273584600317
1130;36;p100;3.7333333333333334;-0.959655123655214;0.021082521879859966;26.334608146474693;-15.42623084170367
1131;36;p100;3.7333333333333334;-0.959655123655214;-0.769815906707401;26.334608146474693;24.97201743030388
1132;36;p100;3.7333333333333334;-0.959655123655214;1.0140756541525944;26.334608146474693;-2.9620325276571293
1133;36;p100;3.7333333333333334;-0.8343337987266368;-1.1524994544922138;28.475444686305877;23.391188358024465
1134;36;p100;3.7333333333333334;-0.8343337987266368;-1.4340566468629001;28.475444686305877;18.67891944925057
1135;36;p100;3.7333333333333334;-0.8343337987266368;-1.0023881558103007;28.475444686305877;-0.7960743522547773
1136;36;p100;3.7333333333333334;-0.8343337987266368;0.5356522952645874;28.475444686305877;-10.746273584600317
1137;36;p100;3.7333333333333334;-0.8343337987266368;0.021082521879859966;28.475444686305877;-15.42623084170367
1138;36;p100;3.7333333333333334;-0.8343337987266368;-0.769815906707401;28.475444686305877;24.97201743030388
1139;36;p100;3.7333333333333334;-0.8343337987266368;1.0140756541525944;28.475444686305877;-2.9620325276571293
1140;36;p100;3.7333333333333334;1.7954998222034835;-1.1524994544922138;32.014557996356984;23.391188358024465
1141;36;p100;3.7333333333333334;1.7954998222034835;-1.4340566468629001;32.014557996356984;18.67891944925057
1142;36;p100;3.7333333333333334;1.7954998222034835;-1.0023881558103007;32.014557996356984;-0.7960743522547773
1143;36;p100;3.7333333333333334;1.7954998222034835;0.5356522952645874;32.014557996356984;-10.746273584600317
1144;36;p100;3.7333333333333334;1.7954998222034835;0.021082521879859966;32.014557996356984;-15.42623084170367
1145;36;p100;3.7333333333333334;1.7954998222034835;-0.769815906707401;32.014557996356984;24.97201743030388
1146;36;p100;3.7333333333333334;1.7954998222034835;1.0140756541525944;32.014557996356984;-2.9620325276571293
1147;36;p100;3.7333333333333334;0.13950785997810852;-1.1524994544922138;28.40729070492233;23.391188358024465
1148;36;p100;3.7333333333333334;0.13950785997810852;-1.4340566468629001;28.40729070492233;18.67891944925057
1149;36;p100;3.7333333333333334;0.13950785997810852;-1.0023881558103007;28.40729070492233;-0.7960743522547773
1150;36;p100;3.7333333333333334;0.13950785997810852;0.5356522952645874;28.40729070492233;-10.746273584600317
1151;36;p100;3.7333333333333334;0.13950785997810852;0.021082521879859966;28.40729070492233;-15.42623084170367
1152;36;p100;3.7333333333333334;0.13950785997810852;-0.769815906707401;28.40729070492233;24.97201743030388
1153;36;p100;3.7333333333333334;0.13950785997810852;1.0140756541525944;28.40729070492233;-2.9620325276571293
1154;36;p100;3.7333333333333334;1.1381361511896522;-1.1524994544922138;-1.0653911837694068;23.391188358024465
